customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6386-SZZKH,01/11/2015,01/12/2019 0:00,Two year,Yes,Bank transfer (automatic),107.95,5293.2
3327-YBAKM,01/10/2014,No,One year,Yes,Mailed check,96.9,6314.35
9441-QHEVC,01/01/2020,No,Month-to-month,No,Mailed check,19.1,19.1
6705-LNMDD,01/06/2018,No,Month-to-month,No,Mailed check,50,1003.05
2580-ASVVY,01/01/2017,No,Two year,No,Electronic check,45.4,1593.1
3370-GQEAL,01/08/2017,No,Month-to-month,No,Electronic check,85.45,2509.95
5032-USPKF,01/12/2016,No,One year,No,Bank transfer (automatic),84.1,3187.65
2982-IHMFT,01/10/2019,01/11/2019 0:00,Month-to-month,Yes,Mailed check,74.45,74.45
3521-SYVOR,01/09/2016,01/10/2019 0:00,Month-to-month,Yes,Electronic check,64.75,2345.2
4254-QPEDE,01/10/2015,No,Two year,No,Credit card (automatic),66.25,3330.1
6283-GITPX,01/03/2014,No,Two year,Yes,Credit card (automatic),76.9,5522.7
9526-JAWYF,01/11/2017,01/01/2020 0:00,Month-to-month,No,Electronic check,89.8,2335.3
0771-CHWSK,01/08/2014,No,Two year,Yes,Credit card (automatic),74.6,4798.4
9788-HNGUT,01/02/2014,No,Two year,Yes,Credit card (automatic),116.95,8594.4
9495-REDIY,01/01/2018,No,One year,Yes,Credit card (automatic),40.65,970.55
5375-XLDOF,01/05/2014,No,Two year,Yes,Bank transfer (automatic),114.35,7665.8
1172-VIYBP,01/09/2015,No,Two year,No,Bank transfer (automatic),69.7,3686.05
5649-VUKMC,01/12/2018,01/12/2019 0:00,One year,No,Mailed check,95.5,1115.15
6559-PDZLR,01/12/2017,No,Month-to-month,Yes,Electronic check,98.65,2537
8992-OBVDG,01/05/2018,No,Month-to-month,No,Mailed check,61.65,1393.6
4273-MBHYA,01/01/2020,No,Month-to-month,Yes,Electronic check,89.35,89.35
4724-WXVWF,01/02/2016,No,Month-to-month,Yes,Electronic check,95.4,4445.3
5701-GUXDC,01/12/2017,No,One year,No,Credit card (automatic),35.4,978.6
1460-UZPRJ,01/02/2015,No,Two year,No,Mailed check,19.95,1258.15
6082-GLJIX,01/08/2018,No,Month-to-month,No,Mailed check,19.25,331.35
5143-EGQFK,01/01/2019,01/11/2019 0:00,Month-to-month,Yes,Electronic check,29.65,291.4
4919-IKATY,01/05/2019,01/10/2019 0:00,Month-to-month,Yes,Electronic check,84.5,453.75
2495-TTHBQ,01/10/2019,No,One year,Yes,Mailed check,20.4,84.75
0485-ZBSLN,01/09/2014,No,Two year,No,Credit card (automatic),24.75,1715.1
3810-PJUHR,01/04/2014,No,Two year,No,Mailed check,25.35,1715.15
9050-QLROH,01/05/2018,01/11/2019 0:00,Month-to-month,Yes,Credit card (automatic),90.7,1597.25
0847-HGRML,01/12/2014,No,Two year,No,Bank transfer (automatic),20,1250.1
8232-CTLKO,01/08/2014,No,Two year,Yes,Electronic check,59.75,3996.8
9227-YBAXE,01/09/2014,No,Two year,Yes,Bank transfer (automatic),82.5,5215.1
6168-WFVVF,01/10/2019,01/01/2020 0:00,Month-to-month,Yes,Electronic check,70.3,235.5
9860-LISIZ,01/04/2017,No,Month-to-month,No,Mailed check,20.35,673.2
0112-QAWRZ,01/10/2018,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2
0877-SDMBN,01/04/2015,01/10/2019 0:00,One year,Yes,Bank transfer (automatic),103.95,5639.05
2786-GCDPI,01/12/2015,No,Month-to-month,Yes,Electronic check,104.95,5222.35
4043-MKDTV,01/03/2014,No,Two year,Yes,Electronic check,105.25,7291.75
8065-YKXKD,01/01/2019,01/11/2019 0:00,Month-to-month,Yes,Electronic check,74.75,799.65
9637-EIHEQ,01/09/2019,01/10/2019 0:00,Month-to-month,Yes,Electronic check,50.8,50.8
9229-RQABD,01/08/2018,No,One year,No,Mailed check,23.75,424.5
8313-KTIHG,01/10/2019,No,Month-to-month,Yes,Electronic check,61.3,249.4
5320-BRKGK,01/04/2015,No,Two year,No,Mailed check,75.8,4415.75
6284-KMNUF,01/06/2015,No,One year,Yes,Electronic check,98,5270.6
9689-PTNPG,01/08/2019,01/10/2019 0:00,Month-to-month,Yes,Electronic check,80.25,144.55
9465-RWMXL,01/03/2017,01/11/2019 0:00,Month-to-month,Yes,Electronic check,78.9,2447.95
6229-UOLQL,01/06/2015,No,One year,Yes,Mailed check,52,2884.9
2362-IBOOY,01/12/2016,01/12/2019 0:00,Month-to-month,Yes,Electronic check,84.75,3050.15
3137-LUPIX,01/10/2019,No,Month-to-month,Yes,Mailed check,64.4,253
0843-WTBXE,01/06/2015,01/11/2019 0:00,Month-to-month,No,Bank transfer (automatic),85.45,4517.25
6143-JQKEA,01/04/2019,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2
8676-OOQEJ,01/10/2019,No,Month-to-month,No,Electronic check,30.5,118.4
5515-IDEJJ,01/12/2019,01/01/2020 0:00,Month-to-month,No,Mailed check,19.9,19.9
9701-CDXHR,01/11/2015,No,Month-to-month,No,Mailed check,69.15,3649.6
7450-NWRTR,01/12/2018,01/12/2019 0:00,Month-to-month,Yes,Electronic check,99.45,1200.15
8124-NZVGJ,01/08/2019,No,One year,Yes,Mailed check,49.25,255.6
2162-FRZAA,01/11/2014,No,Two year,No,Bank transfer (automatic),39.35,2395.05
5376-DEQCP,01/12/2019,01/01/2020 0:00,Month-to-month,Yes,Electronic check,70.6,70.6
5118-MUEYH,01/02/2016,No,Month-to-month,Yes,Credit card (automatic),105.1,5083.55
9095-HFAFX,01/07/2019,01/12/2019 0:00,Month-to-month,Yes,Credit card (automatic),81,389.6
5627-TVBPP,01/03/2017,No,One year,Yes,Credit card (automatic),20.1,644.5
2379-ENZGV,01/07/2019,01/01/2020 0:00,Month-to-month,Yes,Electronic check,84.85,523.5
3936-QQFLL,01/12/2019,No,Month-to-month,No,Mailed check,19.75,39.3
2589-AYCRP,01/12/2015,No,One year,No,Bank transfer (automatic),19.75,989.05
4067-HLYQI,01/05/2017,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1
5124-EOGYE,01/07/2017,No,Two year,No,Mailed check,20.45,638.55
5057-RKGLH,01/05/2019,No,Two year,No,Mailed check,20.35,191.1
0292-WEGCH,01/08/2015,No,Month-to-month,Yes,Electronic check,86.2,4524.05
8910-ICHIU,01/04/2016,No,One year,Yes,Credit card (automatic),95.65,4664.2
4097-YODCF,01/04/2017,No,One year,Yes,Electronic check,103.8,3470.8
9715-WZCLW,01/03/2014,No,Two year,Yes,Electronic check,97.2,6910.3
9786-YWNHU,01/11/2014,No,Two year,No,Mailed check,63.55,4014.2
6407-GSJNL,01/11/2015,No,Two year,No,Bank transfer (automatic),24.95,1288
6005-OBZPH,01/11/2017,01/01/2020 0:00,Month-to-month,Yes,Electronic check,89.15,2277.65
4049-ZPALD,01/10/2014,No,Two year,Yes,Bank transfer (automatic),99,6375.8
7932-WPTDS,01/10/2019,01/11/2019 0:00,Month-to-month,Yes,Electronic check,24.8,24.8
3733-UOCWF,01/01/2015,No,One year,Yes,Bank transfer (automatic),85.55,5251.75
6833-JMZYP,01/11/2018,No,Month-to-month,Yes,Credit card (automatic),94,1505.45
2722-VOJQL,01/09/2014,01/01/2020 0:00,One year,Yes,Credit card (automatic),105.65,6903.1
1310-QRITU,01/08/2018,No,Month-to-month,Yes,Electronic check,50.3,913.3
8961-QDZZJ,01/05/2015,No,One year,Yes,Electronic check,95,5535.8
9715-SBVSU,01/12/2018,No,Two year,Yes,Bank transfer (automatic),61.4,815.55
8490-BXHEO,01/08/2018,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65
7173-TETGO,01/02/2014,No,Two year,No,Bank transfer (automatic),78.5,5602.25
7929-SKFGK,01/04/2014,No,Two year,No,Credit card (automatic),114.3,8244.3
2300-RQGOI,01/12/2016,No,Two year,No,Mailed check,20.05,741.5
3563-SVYLG,01/06/2014,No,Two year,No,Credit card (automatic),62.65,4375.8
5228-EXCET,01/11/2018,01/12/2019 0:00,Month-to-month,Yes,Electronic check,80.85,1008.7
6435-VWCCY,01/09/2014,No,Two year,Yes,Credit card (automatic),92.7,5968.4
4998-IKFSE,01/08/2017,No,Month-to-month,No,Electronic check,100.45,3096.9
8630-QSGXK,01/11/2015,No,Two year,Yes,Bank transfer (automatic),75.2,3901.25
2455-USLMV,01/07/2017,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4
7394-FKDNK,01/02/2019,01/11/2019 0:00,Month-to-month,No,Electronic check,89.45,853.1
9488-FVZCC,01/02/2014,No,Two year,Yes,Bank transfer (automatic),79.5,5661.7
6331-LWDTQ,01/02/2019,01/12/2019 0:00,Month-to-month,Yes,Credit card (automatic),72.15,794.25
5995-WWKKG,01/01/2017,No,One year,Yes,Electronic check,19.8,695.05
1597-FZREH,01/11/2019,01/01/2020 0:00,Month-to-month,No,Electronic check,76.4,160.8
7879-CGSFV,01/07/2015,No,One year,Yes,Mailed check,100.9,5552.05
9921-EZKBY,01/05/2017,No,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15
7432-FFVAR,01/04/2016,No,One year,No,Bank transfer (automatic),90.95,4236.6
7246-ZGQDF,01/01/2020,No,Month-to-month,No,Electronic check,54.5,54.5
7000-WCEVQ,01/05/2018,01/01/2020 0:00,Month-to-month,Yes,Mailed check,61.6,1174.35
0727-IWKVK,01/02/2019,01/11/2019 0:00,Month-to-month,Yes,Electronic check,79.9,741.7
5959-BELXA,01/05/2017,01/01/2020 0:00,Month-to-month,Yes,Credit card (automatic),96.15,3019.25
4456-RHSNB,01/07/2018,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9
3512-IZIKN,01/12/2013,01/10/2019 0:00,Two year,No,Credit card (automatic),65.3,4759.75
2481-SBOYW,01/01/2015,No,Two year,Yes,Credit card (automatic),25,1498.35
7109-MFBYV,01/12/2017,No,Month-to-month,No,Electronic check,45.45,1233.15
1833-TCXKK,01/05/2016,No,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8
1832-PEUTS,01/12/2014,No,Two year,Yes,Credit card (automatic),89.1,5411.65
6141-OOXUQ,01/09/2019,01/10/2019 0:00,Month-to-month,No,Mailed check,19.65,19.65
8660-BUETV,01/11/2019,No,Month-to-month,No,Mailed check,44.75,148.05
0580-PIQHM,01/09/2016,No,One year,Yes,Bank transfer (automatic),101.6,3930.55
5696-CEIQJ,01/07/2014,No,Two year,No,Bank transfer (automatic),103.15,6895.5
7503-ZGUZJ,01/12/2019,01/01/2020 0:00,Month-to-month,Yes,Mailed check,84.65,84.65
1696-HXOWK,01/03/2014,No,One year,No,Mailed check,95.65,6856.95
3026-ATZYV,01/01/2017,No,One year,No,Bank transfer (automatic),75.1,2658.8
4012-YCFAI,01/02/2015,No,Two year,Yes,Mailed check,61.35,3766.2
2506-TNFCO,01/10/2019,01/11/2019 0:00,Month-to-month,Yes,Electronic check,69.55,69.55
9970-QBCDA,01/08/2019,No,Month-to-month,No,Credit card (automatic),19.7,129.55
8718-PTMEZ,01/12/2018,01/01/2020 0:00,Month-to-month,Yes,Electronic check,31.05,347.25
9496-IVVRP,01/03/2019,No,Month-to-month,No,Bank transfer (automatic),51,581.7
2207-OBZNX,01/05/2019,01/12/2019 0:00,Month-to-month,Yes,Mailed check,51,354.05
2657-VPXTA,01/04/2019,No,Month-to-month,Yes,Electronic check,88.85,929.45
6551-VLJMV,01/04/2017,No,Two year,No,Credit card (automatic),20.05,679
1221-GHZEP,01/12/2014,No,Two year,Yes,Mailed check,65.1,3846.75
9289-LBQVU,01/10/2014,No,One year,Yes,Mailed check,70.15,4480.7
6142-VSJQO,01/11/2019,01/12/2019 0:00,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35
3458-IDMFK,01/01/2018,No,Two year,Yes,Mailed check,20.75,499.4
6933-FHBZC,01/12/2017,No,One year,Yes,Mailed check,56.05,1553.2
0221-NAUXK,01/04/2019,No,One year,Yes,Bank transfer (automatic),19.95,219.5
9770-KXGQU,01/09/2015,No,One year,No,Mailed check,98.6,5311.85
6437-UKHMV,01/03/2019,01/10/2019 0:00,Month-to-month,Yes,Electronic check,79.7,586.05
6538-POCHL,01/05/2017,No,Month-to-month,Yes,Credit card (automatic),79,2576.8
6726-NNFWD,01/03/2014,No,Two year,No,Credit card (automatic),89.45,6435.25
3002-WQZWT,01/09/2017,No,Month-to-month,Yes,Electronic check,74.2,1993.25
4277-UDIEF,01/02/2018,No,Month-to-month,No,Bank transfer (automatic),81,1923.85
1208-NBVFH,01/06/2018,No,Month-to-month,Yes,Electronic check,49.6,939.8
4912-PIGUY,01/01/2020,No,Month-to-month,Yes,Electronic check,84.6,84.6
1114-CENIM,01/04/2015,01/10/2019 0:00,Month-to-month,Yes,Credit card (automatic),55,3092.65
6060-DRTNL,01/05/2019,01/10/2019 0:00,Month-to-month,Yes,Mailed check,84.85,415.55
2725-TTRIQ,01/02/2014,No,Two year,Yes,Bank transfer (automatic),84.2,5986.55
3374-TTZTK,01/10/2015,No,Two year,Yes,Electronic check,106.3,5487
8990-ZXLSU,01/05/2019,No,Month-to-month,No,Electronic check,69.05,651.5
2275-RBYQS,01/01/2020,No,Month-to-month,Yes,Mailed check,45.4,45.4
8473-VUVJN,01/09/2019,01/10/2019 0:00,Month-to-month,Yes,Electronic check,73.65,73.65
6289-CPNLD,01/03/2017,01/12/2019 0:00,One year,Yes,Mailed check,73.9,2405.05
5536-SLHPM,01/06/2015,01/01/2020 0:00,Month-to-month,Yes,Electronic check,77.75,4458.15
4419-UJMUS,01/05/2014,No,Two year,Yes,Electronic check,99.35,6856.45
7794-JASDG,01/01/2020,No,Month-to-month,Yes,Mailed check,50.75,50.75
7609-YBPXG,01/08/2015,No,Two year,No,Bank transfer (automatic),87.1,4735.2
5519-TEEUH,01/05/2017,No,One year,Yes,Mailed check,20.15,682.15
7856-GANIL,01/05/2016,No,One year,Yes,Bank transfer (automatic),98.7,4525.8
0804-XBFBV,01/03/2019,No,Month-to-month,No,Electronic check,25.2,321.05
2676-OXPPQ,01/08/2019,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65
3703-TTEPD,01/05/2018,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4
2799-TSLAG,01/09/2014,No,Two year,Yes,Bank transfer (automatic),25.3,1748.55
0196-VULGZ,01/06/2019,01/12/2019 0:00,Month-to-month,Yes,Electronic check,84.35,474.9
8837-VVWLQ,01/02/2019,01/10/2019 0:00,Month-to-month,No,Electronic check,84.95,668.4
2696-NARTR,01/12/2018,01/11/2019 0:00,Month-to-month,Yes,Electronic check,73.85,926.25
2208-NKVVH,01/07/2016,No,Two year,No,Mailed check,24.25,1077.95
7614-QVWQL,01/09/2015,01/10/2019 0:00,One year,Yes,Bank transfer (automatic),51.8,2541.25
1976-CFOCS,01/12/2019,01/01/2020 0:00,Month-to-month,No,Electronic check,46,46
4631-OACRM,01/09/2018,01/12/2019 0:00,Month-to-month,Yes,Electronic check,79.4,1156.1
7139-JZFVG,01/02/2015,No,Two year,No,Bank transfer (automatic),60.5,3694.45
4987-GQWPO,01/09/2018,No,Month-to-month,No,Credit card (automatic),25.1,382.8
3755-JBMNH,01/09/2018,01/01/2020 0:00,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8
1757-TCATG,01/03/2017,No,One year,No,Bank transfer (automatic),20.05,746.75
6345-ULYRW,01/02/2016,01/10/2019 0:00,One year,No,Mailed check,88.4,3912.9
4776-XSKYQ,01/02/2019,No,One year,No,Credit card (automatic),30.25,368.85
8048-DSDFQ,01/01/2020,No,Month-to-month,No,Mailed check,20.2,20.2
5753-QQWPW,01/10/2017,No,One year,Yes,Electronic check,59.9,1654.7
6010-DDPPW,01/04/2014,No,Two year,No,Bank transfer (automatic),25.15,1940.85
1809-DMJHQ,01/07/2019,01/12/2019 0:00,Month-to-month,No,Mailed check,46,221.7
6693-FRIRW,01/08/2018,No,Month-to-month,No,Credit card (automatic),101.3,1794.65
6586-MYGKD,01/04/2014,No,Two year,Yes,Credit card (automatic),76.95,5289.8
3173-NVMPX,01/05/2019,No,Month-to-month,Yes,Mailed check,55.3,501.2
0248-PGHBZ,01/07/2014,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85
0623-GDISB,01/01/2020,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45
2892-GESUL,01/08/2018,No,Two year,No,Mailed check,19.35,309.25
6923-EFPNL,01/08/2019,01/12/2019 0:00,Month-to-month,No,Credit card (automatic),51.75,201.1
7472-EQOAV,01/03/2014,No,One year,Yes,Bank transfer (automatic),86.7,6179.35
9574-RKJIF,01/06/2017,01/12/2019 0:00,Month-to-month,Yes,Electronic check,94.4,2838.7
2043-WVTQJ,01/01/2020,No,Month-to-month,No,Mailed check,55.7,55.7
8034-RYTVV,01/07/2015,No,One year,Yes,Credit card (automatic),84.25,4589.85
3863-QSTYI,01/03/2015,No,Month-to-month,Yes,Electronic check,64.65,3735.45
2619-WFQWU,01/12/2019,01/01/2020 0:00,Month-to-month,Yes,Mailed check,70.15,70.15
5044-LRQAQ,01/07/2019,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55
1716-LSAMB,01/05/2016,No,Two year,No,Bank transfer (automatic),54.65,2553.7
1333-PBMXB,01/08/2015,No,One year,Yes,Bank transfer (automatic),24.75,1342.15
6546-OPBBH,01/11/2015,No,One year,Yes,Mailed check,23.95,1216.35
5985-BEHZK,01/02/2014,No,One year,No,Credit card (automatic),105,7578.05
9127-QRZMH,01/06/2016,No,One year,Yes,Bank transfer (automatic),59.85,2603.95
5919-VCZYM,01/12/2019,No,Month-to-month,No,Mailed check,20.05,42.7
9644-KVCNC,01/08/2014,No,One year,Yes,Bank transfer (automatic),92.15,6056.9
2137-DQMEV,01/06/2014,No,One year,No,Mailed check,44.8,2983.65
8174-LNWMW,01/07/2017,No,Two year,No,Credit card (automatic),20.9,689.35
9279-CJEOJ,01/05/2018,No,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1
7964-VEXDG,01/05/2018,No,Month-to-month,No,Electronic check,80.35,1747.2
2404-JIBFC,01/07/2015,No,Two year,Yes,Bank transfer (automatic),85.1,4657.95
0778-NELLA,01/04/2019,01/01/2020 0:00,Month-to-month,Yes,Credit card (automatic),34.7,296.1
8029-XYPWT,01/03/2014,No,Two year,Yes,Bank transfer (automatic),115.05,8016.6
4614-NUVZD,01/11/2019,01/12/2019 0:00,Month-to-month,Yes,Electronic check,81.1,81.1
4632-PAOYU,01/04/2018,No,One year,No,Mailed check,19.95,433.5
3803-KMQFW,01/12/2019,01/01/2020 0:00,Month-to-month,No,Mailed check,20.55,20.55
6804-GDMOI,01/12/2014,01/01/2020 0:00,Two year,Yes,Electronic check,106.6,6428.4
2990-OGYTD,01/07/2014,No,Two year,No,Bank transfer (automatic),86.15,5883.85
6646-JPPHA,01/12/2018,No,Month-to-month,No,Electronic check,78.85,1043.8
9572-MTILT,01/01/2015,01/12/2019 0:00,Month-to-month,Yes,Electronic check,106.75,6252.9
7658-UYUQS,01/05/2018,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25
7880-XSOJX,01/10/2019,No,Month-to-month,No,Mailed check,42.4,146.4
9611-CTWIH,01/10/2019,01/01/2020 0:00,Month-to-month,Yes,Electronic check,89.45,240.45
4589-IUAJB,01/04/2014,No,Two year,No,Bank transfer (automatic),24.25,1724.15
0329-GTIAJ,01/07/2019,01/10/2019 0:00,Month-to-month,Yes,Electronic check,97.9,315.3
8746-BFOAJ,01/05/2018,No,One year,No,Bank transfer (automatic),20.5,429.55
8457-XIGKN,01/06/2018,No,Month-to-month,Yes,Credit card (automatic),19.6,356.15
6072-NUQCB,01/04/2018,No,One year,No,Bank transfer (automatic),20.25,488.25
6629-CZTTH,01/12/2019,01/01/2020 0:00,Month-to-month,Yes,Mailed check,55.7,55.7
8838-GPHZP,01/11/2014,No,Two year,Yes,Mailed check,20.6,1298.7
8750-QWZAJ,01/04/2014,No,Two year,No,Bank transfer (automatic),19.8,1378.75
5364-EVNIB,01/12/2018,01/01/2020 0:00,Month-to-month,Yes,Electronic check,79.8,973.45
6918-UMQCG,01/09/2019,No,Month-to-month,No,Electronic check,80.2,384.25
0675-NCDYU,01/02/2014,No,Two year,Yes,Credit card (automatic),116.4,8543.25
6339-DKLMK,01/01/2019,No,Month-to-month,Yes,Electronic check,31.65,389.95
1346-PJWTK,01/01/2015,No,Month-to-month,No,Credit card (automatic),94.15,5731.85
5088-QZLRL,01/01/2020,No,Month-to-month,No,Electronic check,20.65,20.65
8023-QHAIO,01/06/2015,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75
4397-FRLTA,01/10/2019,No,Month-to-month,No,Mailed check,20.15,84.5
3057-VJJQE,01/03/2017,No,Two year,No,Mailed check,55.25,1924.1
5087-SUURX,01/07/2018,01/01/2020 0:00,Month-to-month,Yes,Electronic check,39.05,669.85
2302-OUZXB,01/02/2014,No,Two year,No,Bank transfer (automatic),82.15,5784.3
8133-ANHHJ,01/01/2016,No,One year,No,Bank transfer (automatic),103,5166.2
2270-CHBFN,01/06/2016,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55
0013-EXCHZ,01/09/2019,01/12/2019 0:00,Month-to-month,Yes,Mailed check,83.9,267.4
5982-FPVQN,01/01/2017,No,Month-to-month,Yes,Electronic check,95.15,3532.85
9107-UKCKY,01/01/2015,No,One year,Yes,Electronic check,79.8,4914.8
4654-ULTTN,01/04/2014,No,Two year,Yes,Credit card (automatic),74.8,5315.8
5550-VFRLC,01/12/2019,01/01/2020 0:00,Month-to-month,Yes,Electronic check,69.85,69.85
5546-BYZSM,01/09/2016,No,Month-to-month,No,Electronic check,20.45,775.6
1492-KGETH,01/04/2014,No,One year,No,Bank transfer (automatic),78.35,5445.95
4929-BSTRX,01/11/2019,01/12/2019 0:00,Month-to-month,Yes,Mailed check,53.55,53.55
4163-HFTUK,01/11/2015,No,One year,No,Electronic check,19.1,1007.8
8215-NGSPE,01/08/2016,No,Two year,No,Mailed check,20,833.55
2225-ZRGSG,01/02/2014,01/12/2019 0:00,Two year,No,Bank transfer (automatic),93.9,6579.05
8859-YSTWS,01/02/2016,No,One year,No,Bank transfer (automatic),19.95,1004.5
5271-YNWVR,01/05/2014,01/01/2020 0:00,Two year,Yes,Electronic check,113.15,7856
7601-DHFWZ,01/02/2016,No,Two year,No,Credit card (automatic),24,1183.05
2657-ALMWY,01/08/2017,01/10/2019 0:00,Month-to-month,No,Electronic check,84.95,2169.75
6330-JKLPC,01/02/2019,01/01/2020 0:00,Month-to-month,Yes,Bank transfer (automatic),80.5,896.9
4667-OHGKG,01/11/2019,01/12/2019 0:00,Month-to-month,Yes,Mailed check,19.3,19.3
1998-VHJHK,01/11/2017,No,One year,No,Mailed check,19.15,501.35
1707-HABPF,01/04/2016,No,One year,Yes,Bank transfer (automatic),91.3,4126.35
1660-HSOOQ,01/09/2019,01/10/2019 0:00,Month-to-month,Yes,Mailed check,49.65,49.65
7253-UVNDW,01/02/2016,01/12/2019 0:00,Two year,No,Credit card (automatic),54.35,2460.15
0487-VVUVK,01/01/2018,No,Month-to-month,Yes,Mailed check,19.15,477.6
7228-OMTPN,01/08/2019,01/12/2019 0:00,Month-to-month,Yes,Electronic check,88.45,370.65
5063-IUOKK,01/01/2019,No,Two year,No,Mailed check,19.75,265.75
4508-OEBEY,01/07/2017,No,One year,Yes,Credit card (automatic),75.5,2424.45
0027-KWYKW,01/03/2018,No,Month-to-month,Yes,Electronic check,83.75,1849.95
2308-STERM,01/12/2019,No,Month-to-month,No,Mailed check,19.4,61.05
5982-XMDEX,01/09/2014,No,Two year,No,Bank transfer (automatic),26.5,1698.55
6284-AHOOQ,01/01/2018,01/11/2019 0:00,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.6
6051-PTVNS,01/07/2015,No,One year,No,Credit card (automatic),19.15,998.1
2344-JMOGN,01/01/2019,01/10/2019 0:00,Month-to-month,Yes,Mailed check,94.85,890.6
3799-ISUZQ,01/06/2019,01/01/2020 0:00,Month-to-month,Yes,Bank transfer (automatic),69.95,529.5
2877-VDUER,01/03/2017,No,One year,No,Mailed check,40.9,1383.6
9152-AMKAK,01/08/2019,No,Two year,Yes,Mailed check,80.25,493.4
1794-HBQTJ,01/12/2019,01/01/2020 0:00,Month-to-month,Yes,Credit card (automatic),48.6,48.6
9432-VOFYX,01/09/2018,No,Month-to-month,Yes,Electronic check,70.8,1207
8049-WJCLQ,01/04/2019,No,Month-to-month,No,Mailed check,60.2,563.5
6586-PSJOX,01/11/2018,No,One year,No,Credit card (automatic),55.2,864.55
2460-FPSYH,01/08/2016,01/12/2019 0:00,Month-to-month,Yes,Electronic check,55.8,2109.35
9705-ZJBCG,01/01/2019,No,One year,No,Bank transfer (automatic),54.15,701.05
4818-DRBQT,01/05/2017,01/10/2019 0:00,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25
1320-HTRDR,01/10/2019,01/01/2020 0:00,Month-to-month,Yes,Electronic check,75.5,220.6
6847-KJLTS,01/04/2015,No,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8
9670-BPNXF,01/05/2016,No,One year,Yes,Credit card (automatic),62.55,2796.45
3913-FCUUW,01/02/2014,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7
3301-VKTGC,01/06/2014,No,One year,Yes,Bank transfer (automatic),85.5,5696.6
1493-AMTIE,01/10/2019,01/11/2019 0:00,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2
9555-SAHUZ,01/12/2016,No,Month-to-month,No,Electronic check,54.5,2076.05
0816-TSPHQ,01/12/2019,No,Month-to-month,No,Mailed check,20.75,44.2
9932-WBWIK,01/03/2019,No,Month-to-month,No,Mailed check,20.35,215.25
4619-EVPHY,01/06/2018,No,One year,Yes,Bank transfer (automatic),91,1859.5
5286-YHCVC,01/02/2014,No,Two year,Yes,Bank transfer (automatic),104.8,7470.1
6424-ELEYH,01/09/2019,01/12/2019 0:00,Month-to-month,Yes,Credit card (automatic),74.75,229.5
4391-RESHN,01/12/2017,01/11/2019 0:00,Month-to-month,Yes,Mailed check,104.05,2470.1
9115-YQHGA,01/10/2016,No,Month-to-month,Yes,Electronic check,51.1,2092.9
4462-CYWMH,01/12/2014,No,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55
8963-MQVYN,01/04/2018,No,Month-to-month,Yes,Electronic check,20.55,469.85
2458-EOMRE,01/03/2019,No,Month-to-month,No,Bank transfer (automatic),64.05,733.95
9334-GWGOW,01/07/2019,No,Month-to-month,Yes,Electronic check,74.85,485.25
6821-BUXUX,01/09/2018,01/10/2019 0:00,Month-to-month,Yes,Electronic check,96.65,1244.5
5028-HTLJB,01/12/2019,01/01/2020 0:00,Month-to-month,No,Mailed check,20.05,20.05
9801-GDWGV,01/10/2016,01/01/2020 0:00,Month-to-month,Yes,Electronic check,103.45,3994.45
6542-LWGXJ,01/11/2019,No,Month-to-month,No,Mailed check,25,78.25
5567-GZKQY,01/04/2015,No,Two year,No,Credit card (automatic),20.3,1131.5
1222-LRYKO,01/08/2019,No,Month-to-month,No,Mailed check,26.35,184.05
2320-JRSDE,01/12/2019,01/01/2020 0:00,Month-to-month,Yes,Electronic check,19.9,19.9
2087-QAREY,01/04/2018,No,Month-to-month,Yes,Mailed check,54.7,1178.75
0601-WZHJF,01/11/2018,01/01/2020 0:00,Month-to-month,No,Electronic check,46.35,667.7
4423-JWZJN,01/10/2014,No,One year,No,Credit card (automatic),90.25,5629.15
5143-WMWOG,01/12/2019,01/01/2020 0:00,Month-to-month,No,Electronic check,19.95,19.95
6490-FGZAT,01/08/2019,No,Month-to-month,No,Mailed check,20.65,109.3
